customer_id,city,signup_date,signup_year,signup_month,signup_month_name,signup_quarter
43999,Bangalore,2019-10-18,2019,10,October,Q4
44000,Mumbai,2021-03-28,2021,3,March,Q1
44001,Mumbai,2020-08-22,2020,8,August,Q3
44002,Delhi,2019-11-27,2019,11,November,Q4
44003,Mumbai,2020-06-17,2020,6,June,Q2
44004,Bangalore,2020-05-28,2020,5,May,Q2
44005,Bangalore,2022-10-21,2022,10,October,Q4
44006,Mumbai,2019-06-29,2019,6,June,Q2
44007,Pune,2022-07-06,2022,7,July,Q3
44008,Mumbai,2019-08-01,2019,8,August,Q3
44009,Bangalore,2022-03-28,2022,3,March,Q1
44010,Pune,2021-12-14,2021,12,December,Q4
44011,Delhi,2020-06-27,2020,6,June,Q2
44012,Pune,2019-08-04,2019,8,August,Q3
44013,Mumbai,2022-07-05,2022,7,July,Q3
44014,Mumbai,2021-04-13,2021,4,April,Q2
44015,Pune,2021-07-17,2021,7,July,Q3
44016,Bangalore,2022-09-17,2022,9,September,Q3
44017,Delhi,2021-01-21,2021,1,January,Q1
44018,Bangalore,2021-11-20,2021,11,November,Q4
44019,Delhi,2022-02-28,2022,2,February,Q1
44020,Delhi,2022-02-10,2022,2,February,Q1
44021,Bangalore,2019-02-18,2019,2,February,Q1
44022,Pune,2019-08-09,2019,8,August,Q3
44023,Delhi,2019-03-22,2019,3,March,Q1
44024,Delhi,2021-08-21,2021,8,August,Q3
44025,Pune,2023-07-31,2023,7,July,Q3
44026,Pune,2020-10-30,2020,10,October,Q4
44027,Delhi,2021-03-14,2021,3,March,Q1
44028,Bangalore,2021-02-17,2021,2,February,Q1
44029,Bangalore,2022-03-11,2022,3,March,Q1
44030,Pune,2023-02-26,2023,2,February,Q1
44031,Mumbai,2023-07-22,2023,7,July,Q3
44032,Bangalore,2020-10-08,2020,10,October,Q4
44033,Mumbai,2022-09-05,2022,9,September,Q3
44034,Bangalore,2022-02-22,2022,2,February,Q1
44035,Mumbai,2022-01-03,2022,1,January,Q1
44036,Delhi,2021-07-30,2021,7,July,Q3
44037,Delhi,2020-12-15,2020,12,December,Q4
44038,Delhi,2020-11-22,2020,11,November,Q4
44039,Bangalore,2023-02-21,2023,2,February,Q1
44040,Bangalore,2019-10-08,2019,10,October,Q4
44041,Bangalore,2021-07-17,2021,7,July,Q3
44042,Bangalore,2020-03-07,2020,3,March,Q1
44043,Bangalore,2022-12-06,2022,12,December,Q4
44044,Delhi,2022-01-18,2022,1,January,Q1
44045,Bangalore,2019-11-08,2019,11,November,Q4
44046,Delhi,2020-02-16,2020,2,February,Q1
44047,Mumbai,2021-07-01,2021,7,July,Q3
44048,Bangalore,2019-10-12,2019,10,October,Q4
44049,Delhi,2023-08-08,2023,8,August,Q3
44050,Pune,2019-05-20,2019,5,May,Q2
44051,Mumbai,2019-01-22,2019,1,January,Q1
44052,Delhi,2019-05-30,2019,5,May,Q2
44053,Delhi,2020-02-22,2020,2,February,Q1
44054,Delhi,2022-02-25,2022,2,February,Q1
44055,Delhi,2019-04-28,2019,4,April,Q2
44056,Bangalore,2020-09-28,2020,9,September,Q3
44057,Delhi,2019-10-19,2019,10,October,Q4
44058,Pune,2019-06-07,2019,6,June,Q2
44059,Mumbai,2019-01-08,2019,1,January,Q1
44060,Mumbai,2021-05-18,2021,5,May,Q2
44061,Pune,2021-07-14,2021,7,July,Q3
44062,Bangalore,2019-07-17,2019,7,July,Q3
44063,Bangalore,2023-03-26,2023,3,March,Q1
44064,Mumbai,2021-05-28,2021,5,May,Q2
44065,Pune,2019-07-20,2019,7,July,Q3
44066,Delhi,2020-11-30,2020,11,November,Q4
44067,Delhi,2020-01-05,2020,1,January,Q1
44068,Pune,2021-08-21,2021,8,August,Q3
44069,Bangalore,2022-04-26,2022,4,April,Q2
44070,Pune,2020-04-23,2020,4,April,Q2
44071,Bangalore,2022-06-07,2022,6,June,Q2
44072,Bangalore,2020-11-03,2020,11,November,Q4
44073,Pune,2021-12-08,2021,12,December,Q4
44074,Mumbai,2020-12-08,2020,12,December,Q4
44075,Bangalore,2020-04-01,2020,4,April,Q2
44076,Pune,2023-01-10,2023,1,January,Q1
44077,Pune,2023-12-29,2023,12,December,Q4
44078,Pune,2022-07-28,2022,7,July,Q3
44079,Pune,2020-07-19,2020,7,July,Q3
44080,Bangalore,2020-10-10,2020,10,October,Q4
44081,Pune,2020-07-14,2020,7,July,Q3
44082,Delhi,2021-07-28,2021,7,July,Q3
44083,Mumbai,2023-11-13,2023,11,November,Q4
44084,Mumbai,2019-12-04,2019,12,December,Q4
44085,Pune,2021-07-22,2021,7,July,Q3
44086,Mumbai,2020-11-13,2020,11,November,Q4
44087,Delhi,2023-05-06,2023,5,May,Q2
44088,Delhi,2020-09-16,2020,9,September,Q3
44089,Delhi,2021-03-22,2021,3,March,Q1
44090,Bangalore,2023-04-01,2023,4,April,Q2
44091,Pune,2020-09-02,2020,9,September,Q3
44092,Pune,2021-08-29,2021,8,August,Q3
44093,Delhi,2021-04-24,2021,4,April,Q2
44094,Bangalore,2022-11-07,2022,11,November,Q4
44095,Mumbai,2021-03-13,2021,3,March,Q1
44096,Mumbai,2023-06-02,2023,6,June,Q2
44097,Pune,2022-01-04,2022,1,January,Q1
44098,Bangalore,2022-09-03,2022,9,September,Q3
44099,Mumbai,2022-04-19,2022,4,April,Q2
44100,Bangalore,2019-03-21,2019,3,March,Q1
44101,Delhi,2022-07-23,2022,7,July,Q3
44102,Bangalore,2019-12-22,2019,12,December,Q4
44103,Delhi,2022-04-18,2022,4,April,Q2
44104,Delhi,2021-05-02,2021,5,May,Q2
44105,Bangalore,2022-08-27,2022,8,August,Q3
44106,Mumbai,2021-09-23,2021,9,September,Q3
44107,Mumbai,2022-06-15,2022,6,June,Q2
44108,Pune,2019-07-31,2019,7,July,Q3
44109,Bangalore,2023-11-15,2023,11,November,Q4
44110,Pune,2020-04-29,2020,4,April,Q2
44111,Bangalore,2023-03-28,2023,3,March,Q1
44112,Pune,2022-11-16,2022,11,November,Q4
44113,Bangalore,2019-10-16,2019,10,October,Q4
44114,Mumbai,2022-07-28,2022,7,July,Q3
44115,Pune,2022-04-23,2022,4,April,Q2
44116,Pune,2022-01-17,2022,1,January,Q1
44117,Pune,2021-07-29,2021,7,July,Q3
44118,Pune,2022-03-06,2022,3,March,Q1
44119,Bangalore,2022-08-26,2022,8,August,Q3
44120,Bangalore,2021-03-09,2021,3,March,Q1
44121,Bangalore,2021-08-24,2021,8,August,Q3
44122,Pune,2022-10-13,2022,10,October,Q4
44123,Delhi,2022-06-08,2022,6,June,Q2
44124,Bangalore,2022-04-12,2022,4,April,Q2
44125,Mumbai,2022-05-02,2022,5,May,Q2
44126,Mumbai,2023-12-07,2023,12,December,Q4
44127,Bangalore,2019-08-13,2019,8,August,Q3
44128,Pune,2019-09-03,2019,9,September,Q3
44129,Bangalore,2019-03-07,2019,3,March,Q1
44130,Delhi,2023-04-25,2023,4,April,Q2
44131,Delhi,2021-04-10,2021,4,April,Q2
44132,Pune,2020-06-08,2020,6,June,Q2
44133,Pune,2023-11-02,2023,11,November,Q4
44134,Bangalore,2019-11-12,2019,11,November,Q4
44135,Delhi,2022-12-10,2022,12,December,Q4
44136,Pune,2019-03-13,2019,3,March,Q1
44137,Mumbai,2022-02-22,2022,2,February,Q1
44138,Delhi,2022-09-06,2022,9,September,Q3
44139,Mumbai,2021-04-23,2021,4,April,Q2
44140,Bangalore,2022-10-29,2022,10,October,Q4
44141,Bangalore,2019-01-02,2019,1,January,Q1
44142,Pune,2022-09-10,2022,9,September,Q3
44143,Mumbai,2023-01-05,2023,1,January,Q1
44144,Pune,2021-03-10,2021,3,March,Q1
44145,Bangalore,2020-12-11,2020,12,December,Q4
44146,Mumbai,2023-10-04,2023,10,October,Q4
44147,Delhi,2023-05-04,2023,5,May,Q2
44148,Delhi,2019-05-26,2019,5,May,Q2
44149,Delhi,2021-05-19,2021,5,May,Q2
44150,Delhi,2020-03-15,2020,3,March,Q1
44151,Pune,2023-07-22,2023,7,July,Q3
44152,Mumbai,2021-09-05,2021,9,September,Q3
44153,Mumbai,2019-05-12,2019,5,May,Q2
44154,Bangalore,2022-03-24,2022,3,March,Q1
44155,Mumbai,2022-08-02,2022,8,August,Q3
44156,Delhi,2022-06-04,2022,6,June,Q2
44157,Pune,2019-07-10,2019,7,July,Q3
44158,Delhi,2022-04-25,2022,4,April,Q2
44159,Pune,2019-10-29,2019,10,October,Q4
44160,Delhi,2022-03-22,2022,3,March,Q1
44161,Mumbai,2021-05-28,2021,5,May,Q2
44162,Pune,2019-08-03,2019,8,August,Q3
44163,Delhi,2019-07-28,2019,7,July,Q3
44164,Bangalore,2022-04-16,2022,4,April,Q2
44165,Mumbai,2021-10-10,2021,10,October,Q4
44166,Bangalore,2022-09-09,2022,9,September,Q3
44167,Pune,2022-08-19,2022,8,August,Q3
44168,Mumbai,2023-09-25,2023,9,September,Q3
44169,Delhi,2022-11-11,2022,11,November,Q4
44170,Delhi,2022-12-10,2022,12,December,Q4
44171,Mumbai,2022-05-18,2022,5,May,Q2
44172,Mumbai,2022-03-09,2022,3,March,Q1
44173,Pune,2019-04-03,2019,4,April,Q2
44174,Bangalore,2021-07-07,2021,7,July,Q3
44175,Delhi,2021-02-21,2021,2,February,Q1
44176,Pune,2022-01-31,2022,1,January,Q1
44177,Mumbai,2021-03-23,2021,3,March,Q1
44178,Mumbai,2021-12-06,2021,12,December,Q4
44179,Mumbai,2020-12-25,2020,12,December,Q4
44180,Bangalore,2020-02-14,2020,2,February,Q1
44181,Delhi,2019-06-17,2019,6,June,Q2
44182,Mumbai,2022-10-14,2022,10,October,Q4
44183,Pune,2023-02-02,2023,2,February,Q1
44184,Pune,2021-04-21,2021,4,April,Q2
44185,Bangalore,2023-09-13,2023,9,September,Q3
44186,Pune,2019-09-30,2019,9,September,Q3
44187,Mumbai,2022-02-03,2022,2,February,Q1
44188,Mumbai,2021-04-09,2021,4,April,Q2
44189,Mumbai,2022-01-21,2022,1,January,Q1
44190,Pune,2022-08-22,2022,8,August,Q3
44191,Delhi,2023-12-12,2023,12,December,Q4
44192,Bangalore,2021-12-08,2021,12,December,Q4
44193,Delhi,2020-10-02,2020,10,October,Q4
44194,Bangalore,2023-07-16,2023,7,July,Q3
44195,Mumbai,2022-04-08,2022,4,April,Q2
44196,Delhi,2023-08-07,2023,8,August,Q3
44197,Mumbai,2023-05-16,2023,5,May,Q2
44198,Mumbai,2021-11-11,2021,11,November,Q4
44199,Mumbai,2020-09-15,2020,9,September,Q3
44200,Delhi,2019-07-15,2019,7,July,Q3
44201,Mumbai,2020-01-26,2020,1,January,Q1
44202,Mumbai,2020-11-21,2020,11,November,Q4
44203,Bangalore,2021-12-20,2021,12,December,Q4
44204,Mumbai,2022-08-20,2022,8,August,Q3
44205,Bangalore,2022-12-18,2022,12,December,Q4
44206,Delhi,2019-10-09,2019,10,October,Q4
44207,Mumbai,2019-07-15,2019,7,July,Q3
44208,Pune,2020-11-26,2020,11,November,Q4
44209,Pune,2023-02-16,2023,2,February,Q1
44210,Bangalore,2022-06-02,2022,6,June,Q2
44211,Bangalore,2022-04-05,2022,4,April,Q2
44212,Delhi,2023-09-13,2023,9,September,Q3
44213,Delhi,2019-02-11,2019,2,February,Q1
44214,Bangalore,2020-04-14,2020,4,April,Q2
44215,Mumbai,2021-11-19,2021,11,November,Q4
44216,Bangalore,2020-05-03,2020,5,May,Q2
44217,Mumbai,2020-03-28,2020,3,March,Q1
44218,Pune,2019-01-05,2019,1,January,Q1
44219,Delhi,2019-06-27,2019,6,June,Q2
44220,Bangalore,2021-04-08,2021,4,April,Q2
44221,Mumbai,2020-12-28,2020,12,December,Q4
44222,Bangalore,2021-11-28,2021,11,November,Q4
44223,Delhi,2021-11-24,2021,11,November,Q4
44224,Bangalore,2020-01-12,2020,1,January,Q1
44225,Pune,2022-08-13,2022,8,August,Q3
44226,Mumbai,2019-06-16,2019,6,June,Q2
44227,Mumbai,2019-07-27,2019,7,July,Q3
44228,Mumbai,2022-08-18,2022,8,August,Q3
44229,Mumbai,2021-10-01,2021,10,October,Q4
44230,Bangalore,2020-10-18,2020,10,October,Q4
44231,Bangalore,2022-09-14,2022,9,September,Q3
44232,Bangalore,2019-06-30,2019,6,June,Q2
44233,Delhi,2021-02-17,2021,2,February,Q1
44234,Delhi,2023-05-01,2023,5,May,Q2
44235,Pune,2023-05-20,2023,5,May,Q2
44236,Bangalore,2021-08-06,2021,8,August,Q3
44237,Mumbai,2022-02-15,2022,2,February,Q1
44238,Mumbai,2020-10-25,2020,10,October,Q4
44239,Mumbai,2022-11-19,2022,11,November,Q4
44240,Mumbai,2019-12-07,2019,12,December,Q4
44241,Pune,2019-04-02,2019,4,April,Q2
44242,Bangalore,2021-01-13,2021,1,January,Q1
44243,Pune,2022-03-02,2022,3,March,Q1
44244,Bangalore,2023-01-07,2023,1,January,Q1
44245,Bangalore,2022-06-11,2022,6,June,Q2
44246,Pune,2022-01-02,2022,1,January,Q1
44247,Delhi,2021-07-08,2021,7,July,Q3
44248,Pune,2020-02-11,2020,2,February,Q1
44249,Mumbai,2022-10-21,2022,10,October,Q4
44250,Delhi,2020-03-02,2020,3,March,Q1
44251,Mumbai,2019-05-12,2019,5,May,Q2
44252,Pune,2021-05-23,2021,5,May,Q2
44253,Delhi,2021-09-13,2021,9,September,Q3
44254,Mumbai,2020-09-05,2020,9,September,Q3
44255,Mumbai,2019-01-02,2019,1,January,Q1
44256,Bangalore,2020-10-26,2020,10,October,Q4
44257,Delhi,2023-04-15,2023,4,April,Q2
44258,Pune,2019-12-14,2019,12,December,Q4
44259,Delhi,2022-12-09,2022,12,December,Q4
44260,Bangalore,2019-08-29,2019,8,August,Q3
44261,Pune,2021-03-29,2021,3,March,Q1
44262,Mumbai,2021-04-26,2021,4,April,Q2
44263,Bangalore,2019-03-13,2019,3,March,Q1
44264,Pune,2023-07-15,2023,7,July,Q3
44265,Mumbai,2020-05-05,2020,5,May,Q2
44266,Pune,2022-06-24,2022,6,June,Q2
44267,Bangalore,2020-07-13,2020,7,July,Q3
44268,Mumbai,2023-08-30,2023,8,August,Q3
44269,Delhi,2021-12-04,2021,12,December,Q4
44270,Mumbai,2019-07-03,2019,7,July,Q3
44271,Delhi,2020-07-30,2020,7,July,Q3
44272,Delhi,2023-04-08,2023,4,April,Q2
44273,Delhi,2023-04-02,2023,4,April,Q2
44274,Delhi,2023-12-08,2023,12,December,Q4
44275,Mumbai,2023-05-23,2023,5,May,Q2
44276,Pune,2020-09-24,2020,9,September,Q3
44277,Pune,2020-11-25,2020,11,November,Q4
44278,Delhi,2023-09-21,2023,9,September,Q3
44279,Mumbai,2022-06-14,2022,6,June,Q2
44280,Pune,2021-11-24,2021,11,November,Q4
44281,Pune,2020-01-13,2020,1,January,Q1
44282,Delhi,2019-08-15,2019,8,August,Q3
44283,Bangalore,2019-09-30,2019,9,September,Q3
44284,Delhi,2021-07-10,2021,7,July,Q3
44285,Mumbai,2019-12-16,2019,12,December,Q4
44286,Bangalore,2020-03-18,2020,3,March,Q1
44287,Pune,2021-03-24,2021,3,March,Q1
44288,Delhi,2023-02-19,2023,2,February,Q1
44289,Mumbai,2021-06-25,2021,6,June,Q2
44290,Delhi,2019-04-28,2019,4,April,Q2
44291,Pune,2020-11-27,2020,11,November,Q4
44292,Mumbai,2022-02-05,2022,2,February,Q1
44293,Delhi,2022-12-01,2022,12,December,Q4
44294,Pune,2022-08-21,2022,8,August,Q3
44295,Pune,2021-12-29,2021,12,December,Q4
44296,Delhi,2019-07-21,2019,7,July,Q3
44297,Pune,2023-01-06,2023,1,January,Q1
44298,Delhi,2022-09-07,2022,9,September,Q3
44299,Mumbai,2023-12-12,2023,12,December,Q4
44300,Bangalore,2020-12-18,2020,12,December,Q4
44301,Delhi,2019-02-19,2019,2,February,Q1
44302,Pune,2020-08-07,2020,8,August,Q3
44303,Pune,2021-08-16,2021,8,August,Q3
44304,Bangalore,2023-07-04,2023,7,July,Q3
44305,Pune,2023-05-31,2023,5,May,Q2
44306,Pune,2020-02-16,2020,2,February,Q1
44307,Delhi,2023-05-31,2023,5,May,Q2
44308,Pune,2022-01-26,2022,1,January,Q1
44309,Pune,2020-06-02,2020,6,June,Q2
44310,Pune,2022-11-22,2022,11,November,Q4
44311,Delhi,2023-05-18,2023,5,May,Q2
44312,Delhi,2021-11-12,2021,11,November,Q4
44313,Bangalore,2019-12-11,2019,12,December,Q4
44314,Delhi,2019-08-01,2019,8,August,Q3
44315,Mumbai,2021-06-17,2021,6,June,Q2
44316,Bangalore,2022-03-14,2022,3,March,Q1
44317,Delhi,2021-04-13,2021,4,April,Q2
44318,Pune,2021-02-19,2021,2,February,Q1
44319,Pune,2019-03-15,2019,3,March,Q1
44320,Delhi,2020-01-28,2020,1,January,Q1
44321,Bangalore,2023-04-24,2023,4,April,Q2
44322,Mumbai,2022-05-07,2022,5,May,Q2
44323,Pune,2020-04-11,2020,4,April,Q2
44324,Mumbai,2019-04-01,2019,4,April,Q2
44325,Bangalore,2023-09-03,2023,9,September,Q3
44326,Pune,2021-10-14,2021,10,October,Q4
44327,Mumbai,2020-06-12,2020,6,June,Q2
44328,Bangalore,2019-05-29,2019,5,May,Q2
44329,Pune,2022-06-04,2022,6,June,Q2
44330,Delhi,2019-07-27,2019,7,July,Q3
44331,Mumbai,2023-07-29,2023,7,July,Q3
44332,Bangalore,2023-05-07,2023,5,May,Q2
44333,Delhi,2019-03-29,2019,3,March,Q1
44334,Pune,2023-11-17,2023,11,November,Q4
44335,Pune,2021-06-19,2021,6,June,Q2
44336,Delhi,2020-05-06,2020,5,May,Q2
44337,Delhi,2020-05-19,2020,5,May,Q2
44338,Pune,2021-12-17,2021,12,December,Q4
44339,Bangalore,2022-02-11,2022,2,February,Q1
44340,Pune,2022-11-06,2022,11,November,Q4
44341,Bangalore,2020-07-22,2020,7,July,Q3
44342,Pune,2020-07-11,2020,7,July,Q3
44343,Mumbai,2019-02-03,2019,2,February,Q1
44344,Pune,2020-05-12,2020,5,May,Q2
44345,Bangalore,2020-07-21,2020,7,July,Q3
44346,Pune,2020-10-22,2020,10,October,Q4
44347,Delhi,2020-11-30,2020,11,November,Q4
44348,Bangalore,2023-12-08,2023,12,December,Q4
44349,Bangalore,2019-01-19,2019,1,January,Q1
44350,Delhi,2020-12-09,2020,12,December,Q4
44351,Mumbai,2021-12-16,2021,12,December,Q4
44352,Pune,2023-03-17,2023,3,March,Q1
44353,Mumbai,2020-02-12,2020,2,February,Q1
44354,Mumbai,2022-03-09,2022,3,March,Q1
44355,Bangalore,2021-05-23,2021,5,May,Q2
44356,Pune,2019-10-21,2019,10,October,Q4
44357,Pune,2023-04-02,2023,4,April,Q2
44358,Bangalore,2021-08-16,2021,8,August,Q3
44359,Mumbai,2021-02-07,2021,2,February,Q1
44360,Mumbai,2022-12-09,2022,12,December,Q4
44361,Pune,2021-09-21,2021,9,September,Q3
44362,Bangalore,2021-01-25,2021,1,January,Q1
44363,Delhi,2021-01-09,2021,1,January,Q1
44364,Delhi,2023-12-22,2023,12,December,Q4
44365,Bangalore,2020-12-03,2020,12,December,Q4
44366,Bangalore,2021-12-12,2021,12,December,Q4
44367,Mumbai,2023-05-14,2023,5,May,Q2
44368,Bangalore,2022-07-20,2022,7,July,Q3
44369,Pune,2022-05-09,2022,5,May,Q2
44370,Delhi,2019-10-31,2019,10,October,Q4
44371,Bangalore,2019-02-25,2019,2,February,Q1
44372,Pune,2023-04-01,2023,4,April,Q2
44373,Mumbai,2023-12-28,2023,12,December,Q4
44374,Mumbai,2021-08-30,2021,8,August,Q3
44375,Pune,2023-09-23,2023,9,September,Q3
44376,Mumbai,2023-06-15,2023,6,June,Q2
44377,Delhi,2021-07-10,2021,7,July,Q3
44378,Mumbai,2023-03-03,2023,3,March,Q1
44379,Pune,2021-06-05,2021,6,June,Q2
44380,Pune,2020-06-07,2020,6,June,Q2
44381,Bangalore,2023-11-23,2023,11,November,Q4
44382,Pune,2023-03-29,2023,3,March,Q1
44383,Delhi,2019-03-21,2019,3,March,Q1
44384,Delhi,2020-02-14,2020,2,February,Q1
44385,Bangalore,2019-06-26,2019,6,June,Q2
44386,Delhi,2022-04-30,2022,4,April,Q2
44387,Delhi,2019-06-05,2019,6,June,Q2
44388,Delhi,2020-03-23,2020,3,March,Q1
44389,Mumbai,2021-01-05,2021,1,January,Q1
44390,Delhi,2019-02-08,2019,2,February,Q1
44391,Delhi,2019-12-09,2019,12,December,Q4
44392,Mumbai,2020-08-03,2020,8,August,Q3
44393,Bangalore,2019-10-11,2019,10,October,Q4
44394,Bangalore,2022-09-24,2022,9,September,Q3
44395,Bangalore,2019-09-13,2019,9,September,Q3
44396,Bangalore,2022-07-28,2022,7,July,Q3
44397,Pune,2021-12-04,2021,12,December,Q4
44398,Delhi,2022-06-19,2022,6,June,Q2
44399,Delhi,2023-02-24,2023,2,February,Q1
44400,Bangalore,2021-10-04,2021,10,October,Q4
44401,Pune,2023-09-19,2023,9,September,Q3
44402,Mumbai,2023-06-24,2023,6,June,Q2
44403,Mumbai,2022-12-22,2022,12,December,Q4
44404,Mumbai,2021-12-12,2021,12,December,Q4
44405,Bangalore,2021-08-26,2021,8,August,Q3
44406,Bangalore,2019-12-06,2019,12,December,Q4
44407,Delhi,2023-02-02,2023,2,February,Q1
44408,Bangalore,2020-05-19,2020,5,May,Q2
44409,Mumbai,2023-05-04,2023,5,May,Q2
44410,Bangalore,2019-08-11,2019,8,August,Q3
44411,Bangalore,2023-08-26,2023,8,August,Q3
44412,Bangalore,2022-11-05,2022,11,November,Q4
44413,Pune,2021-01-17,2021,1,January,Q1
44414,Pune,2021-12-09,2021,12,December,Q4
44415,Bangalore,2019-01-25,2019,1,January,Q1
44416,Delhi,2023-04-09,2023,4,April,Q2
44417,Pune,2019-01-27,2019,1,January,Q1
44418,Pune,2023-05-25,2023,5,May,Q2
44419,Delhi,2020-04-19,2020,4,April,Q2
44420,Pune,2022-12-22,2022,12,December,Q4
44421,Bangalore,2022-11-23,2022,11,November,Q4
44422,Delhi,2019-11-15,2019,11,November,Q4
44423,Pune,2022-06-13,2022,6,June,Q2
44424,Delhi,2021-09-26,2021,9,September,Q3
44425,Bangalore,2020-08-31,2020,8,August,Q3
44426,Mumbai,2023-07-23,2023,7,July,Q3
44427,Delhi,2020-01-16,2020,1,January,Q1
44428,Mumbai,2019-07-22,2019,7,July,Q3
44429,Bangalore,2019-12-09,2019,12,December,Q4
44430,Delhi,2021-08-11,2021,8,August,Q3
44431,Bangalore,2023-05-20,2023,5,May,Q2
44432,Pune,2019-05-26,2019,5,May,Q2
44433,Mumbai,2022-04-06,2022,4,April,Q2
44434,Pune,2023-12-10,2023,12,December,Q4
44435,Delhi,2020-10-20,2020,10,October,Q4
44436,Mumbai,2020-04-26,2020,4,April,Q2
44437,Mumbai,2022-02-05,2022,2,February,Q1
44438,Bangalore,2021-07-12,2021,7,July,Q3
44439,Bangalore,2020-10-03,2020,10,October,Q4
44440,Pune,2019-08-23,2019,8,August,Q3
44441,Delhi,2023-10-17,2023,10,October,Q4
44442,Delhi,2022-09-13,2022,9,September,Q3
44443,Delhi,2020-07-20,2020,7,July,Q3
44444,Mumbai,2023-09-04,2023,9,September,Q3
44445,Pune,2022-12-08,2022,12,December,Q4
44446,Delhi,2023-06-19,2023,6,June,Q2
44447,Bangalore,2022-09-17,2022,9,September,Q3
44448,Pune,2022-10-19,2022,10,October,Q4
44449,Bangalore,2021-05-29,2021,5,May,Q2
44450,Pune,2019-04-24,2019,4,April,Q2
44451,Delhi,2020-11-23,2020,11,November,Q4
44452,Delhi,2019-05-06,2019,5,May,Q2
44453,Bangalore,2020-09-19,2020,9,September,Q3
44454,Delhi,2020-02-11,2020,2,February,Q1
44455,Delhi,2020-11-21,2020,11,November,Q4
44456,Pune,2022-07-29,2022,7,July,Q3
44457,Delhi,2020-08-26,2020,8,August,Q3
44458,Pune,2020-07-31,2020,7,July,Q3
44459,Mumbai,2022-07-18,2022,7,July,Q3
44460,Delhi,2022-01-25,2022,1,January,Q1
44461,Pune,2022-09-14,2022,9,September,Q3
44462,Pune,2022-05-21,2022,5,May,Q2
44463,Bangalore,2022-03-17,2022,3,March,Q1
44464,Mumbai,2020-06-08,2020,6,June,Q2
44465,Mumbai,2020-01-23,2020,1,January,Q1
44466,Bangalore,2023-08-31,2023,8,August,Q3
44467,Delhi,2020-10-25,2020,10,October,Q4
44468,Mumbai,2019-03-11,2019,3,March,Q1
44469,Mumbai,2023-09-08,2023,9,September,Q3
44470,Mumbai,2020-08-14,2020,8,August,Q3
44471,Pune,2019-07-25,2019,7,July,Q3
44472,Delhi,2020-06-13,2020,6,June,Q2
44473,Delhi,2019-06-28,2019,6,June,Q2
44474,Mumbai,2021-07-08,2021,7,July,Q3
44475,Mumbai,2023-05-22,2023,5,May,Q2
44476,Bangalore,2022-01-16,2022,1,January,Q1
44477,Delhi,2020-06-25,2020,6,June,Q2
44478,Delhi,2023-05-30,2023,5,May,Q2
44479,Bangalore,2020-10-24,2020,10,October,Q4
44480,Bangalore,2023-02-04,2023,2,February,Q1
44481,Pune,2021-05-15,2021,5,May,Q2
44482,Mumbai,2019-05-16,2019,5,May,Q2
44483,Pune,2019-06-11,2019,6,June,Q2
44484,Pune,2023-10-15,2023,10,October,Q4
44485,Pune,2023-08-16,2023,8,August,Q3
44486,Bangalore,2023-11-28,2023,11,November,Q4
44487,Bangalore,2023-05-16,2023,5,May,Q2
44488,Delhi,2023-11-19,2023,11,November,Q4
44489,Delhi,2019-02-12,2019,2,February,Q1
44490,Mumbai,2022-11-11,2022,11,November,Q4
44491,Pune,2020-07-22,2020,7,July,Q3
44492,Pune,2019-05-26,2019,5,May,Q2
44493,Delhi,2019-10-29,2019,10,October,Q4
44494,Delhi,2023-06-18,2023,6,June,Q2
44495,Pune,2021-11-26,2021,11,November,Q4
44496,Pune,2020-10-09,2020,10,October,Q4
44497,Bangalore,2021-05-10,2021,5,May,Q2
44498,Delhi,2021-05-04,2021,5,May,Q2
44499,Delhi,2021-02-19,2021,2,February,Q1
44500,Delhi,2019-12-17,2019,12,December,Q4
44501,Delhi,2019-12-05,2019,12,December,Q4
44502,Mumbai,2021-07-05,2021,7,July,Q3
44503,Mumbai,2019-06-21,2019,6,June,Q2
44504,Pune,2023-05-12,2023,5,May,Q2
44505,Delhi,2019-12-08,2019,12,December,Q4
44506,Bangalore,2023-11-28,2023,11,November,Q4
44507,Pune,2022-05-23,2022,5,May,Q2
44508,Delhi,2019-08-29,2019,8,August,Q3
44509,Pune,2021-09-30,2021,9,September,Q3
44510,Mumbai,2020-08-10,2020,8,August,Q3
44511,Bangalore,2022-02-15,2022,2,February,Q1
44512,Bangalore,2020-12-01,2020,12,December,Q4
44513,Pune,2021-08-04,2021,8,August,Q3
44514,Pune,2021-02-05,2021,2,February,Q1
44515,Mumbai,2023-06-13,2023,6,June,Q2
44516,Delhi,2021-03-19,2021,3,March,Q1
44517,Mumbai,2023-04-18,2023,4,April,Q2
44518,Delhi,2020-05-03,2020,5,May,Q2
44519,Mumbai,2023-08-10,2023,8,August,Q3
44520,Bangalore,2022-01-04,2022,1,January,Q1
44521,Bangalore,2021-01-22,2021,1,January,Q1
44522,Mumbai,2023-06-27,2023,6,June,Q2
44523,Delhi,2021-03-03,2021,3,March,Q1
44524,Delhi,2022-04-29,2022,4,April,Q2
44525,Mumbai,2020-11-06,2020,11,November,Q4
44526,Bangalore,2023-10-20,2023,10,October,Q4
44527,Delhi,2020-05-19,2020,5,May,Q2
44528,Pune,2021-08-19,2021,8,August,Q3
44529,Mumbai,2019-06-04,2019,6,June,Q2
44530,Delhi,2022-11-01,2022,11,November,Q4
