order_id,customer_id,store_id,order_date,promotion_id,order_year,order_quarter,order_month,order_month_name,order_day,order_day_name,is_weekend
267463,4477,90,2021-08-06,48,2021,Q3,8,August,6,Friday,False
267464,23654,94,2023-04-15,13,2023,Q2,4,April,15,Saturday,True
267465,23999,48,2023-08-25,25,2023,Q3,8,August,25,Friday,False
267466,44740,49,2022-02-05,38,2022,Q1,2,February,5,Saturday,True
267467,45080,15,2020-04-16,33,2020,Q2,4,April,16,Thursday,False
267468,45152,62,2020-11-17,35,2020,Q4,11,November,17,Tuesday,False
267469,9555,57,2023-01-29,14,2023,Q1,1,January,29,Sunday,True
267470,10100,69,2021-12-30,44,2021,Q4,12,December,30,Thursday,False
267471,32426,46,2020-08-16,9,2020,Q3,8,August,16,Sunday,True
267472,12973,27,2023-10-12,37,2023,Q4,10,October,12,Thursday,False
267473,37970,95,2023-06-01,34,2023,Q2,6,June,1,Thursday,False
267474,873,81,2022-03-13,26,2022,Q1,3,March,13,Sunday,True
267475,14385,77,2023-08-07,50,2023,Q3,8,August,7,Monday,False
267476,9436,57,2020-11-09,13,2020,Q4,11,November,9,Monday,False
267477,29940,48,2023-03-27,31,2023,Q1,3,March,27,Monday,False
267478,21754,96,2020-06-28,9,2020,Q2,6,June,28,Sunday,True
267479,47945,22,2021-10-19,7,2021,Q4,10,October,19,Tuesday,False
267480,26138,21,2021-03-18,12,2021,Q1,3,March,18,Thursday,False
267481,31593,86,2023-04-13,5,2023,Q2,4,April,13,Thursday,False
267482,32109,56,2020-07-22,15,2020,Q3,7,July,22,Wednesday,False
267483,18632,70,2020-03-26,17,2020,Q1,3,March,26,Thursday,False
267484,5260,17,2020-04-18,1,2020,Q2,4,April,18,Saturday,True
267485,31403,43,2023-05-08,28,2023,Q2,5,May,8,Monday,False
267486,25479,2,2022-01-21,29,2022,Q1,1,January,21,Friday,False
267487,25977,2,2021-09-28,33,2021,Q3,9,September,28,Tuesday,False
267488,15079,86,2020-05-21,18,2020,Q2,5,May,21,Thursday,False
267489,8105,51,2022-12-09,49,2022,Q4,12,December,9,Friday,False
267490,18233,7,2021-02-22,46,2021,Q1,2,February,22,Monday,False
267491,6042,19,2020-07-14,42,2020,Q3,7,July,14,Tuesday,False
267492,46216,41,2022-02-14,22,2022,Q1,2,February,14,Monday,False
267493,32125,28,2021-04-01,49,2021,Q2,4,April,1,Thursday,False
267494,40410,60,2021-11-14,43,2021,Q4,11,November,14,Sunday,True
267495,36603,79,2022-10-07,16,2022,Q4,10,October,7,Friday,False
267496,33061,1,2022-11-09,3,2022,Q4,11,November,9,Wednesday,False
267497,26701,49,2020-10-30,43,2020,Q4,10,October,30,Friday,False
267498,5041,4,2022-04-14,20,2022,Q2,4,April,14,Thursday,False
267499,47308,1,2023-04-10,31,2023,Q2,4,April,10,Monday,False
267500,14512,29,2023-06-22,9,2023,Q2,6,June,22,Thursday,False
267501,16089,20,2021-12-09,33,2021,Q4,12,December,9,Thursday,False
267502,44474,39,2022-09-24,35,2022,Q3,9,September,24,Saturday,True
267503,23736,27,2022-08-05,25,2022,Q3,8,August,5,Friday,False
267504,17280,23,2022-12-28,40,2022,Q4,12,December,28,Wednesday,False
267505,41167,85,2023-12-05,27,2023,Q4,12,December,5,Tuesday,False
267506,1099,40,2023-09-12,35,2023,Q3,9,September,12,Tuesday,False
267507,1017,35,2020-03-11,9,2020,Q1,3,March,11,Wednesday,False
267508,44041,75,2022-05-16,19,2022,Q2,5,May,16,Monday,False
267509,41898,59,2020-09-10,44,2020,Q3,9,September,10,Thursday,False
267510,11990,76,2022-05-22,7,2022,Q2,5,May,22,Sunday,True
267511,34733,71,2022-11-20,38,2022,Q4,11,November,20,Sunday,True
267512,31777,81,2020-01-02,2,2020,Q1,1,January,2,Thursday,False
267513,1621,77,2020-06-15,45,2020,Q2,6,June,15,Monday,False
267514,31641,72,2020-02-27,36,2020,Q1,2,February,27,Thursday,False
267515,36123,72,2023-04-30,49,2023,Q2,4,April,30,Sunday,True
267516,2225,93,2020-06-02,3,2020,Q2,6,June,2,Tuesday,False
267517,42511,92,2022-10-27,6,2022,Q4,10,October,27,Thursday,False
267518,14077,23,2021-05-27,9,2021,Q2,5,May,27,Thursday,False
267519,1948,15,2021-11-08,24,2021,Q4,11,November,8,Monday,False
267520,5662,16,2021-02-08,43,2021,Q1,2,February,8,Monday,False
267521,24533,28,2020-06-02,45,2020,Q2,6,June,2,Tuesday,False
267522,4156,73,2021-12-27,50,2021,Q4,12,December,27,Monday,False
267523,29199,88,2022-11-12,44,2022,Q4,11,November,12,Saturday,True
267524,19116,35,2021-05-13,25,2021,Q2,5,May,13,Thursday,False
267525,30838,77,2021-10-19,13,2021,Q4,10,October,19,Tuesday,False
267526,28653,3,2023-04-10,14,2023,Q2,4,April,10,Monday,False
267527,47010,34,2023-10-28,34,2023,Q4,10,October,28,Saturday,True
267528,15525,63,2022-04-05,41,2022,Q2,4,April,5,Tuesday,False
267529,41533,42,2023-03-17,38,2023,Q1,3,March,17,Friday,False
267530,47625,11,2022-11-30,38,2022,Q4,11,November,30,Wednesday,False
267531,6862,22,2023-06-16,43,2023,Q2,6,June,16,Friday,False
267532,30029,47,2020-04-17,27,2020,Q2,4,April,17,Friday,False
267533,3781,45,2023-12-18,26,2023,Q4,12,December,18,Monday,False
267534,44240,91,2022-03-24,27,2022,Q1,3,March,24,Thursday,False
267535,7967,64,2020-03-13,21,2020,Q1,3,March,13,Friday,False
267536,45038,60,2023-10-24,4,2023,Q4,10,October,24,Tuesday,False
267537,32006,11,2020-03-16,10,2020,Q1,3,March,16,Monday,False
267538,17692,5,2022-11-06,45,2022,Q4,11,November,6,Sunday,True
267539,39510,39,2021-11-11,7,2021,Q4,11,November,11,Thursday,False
267540,43534,69,2023-11-14,47,2023,Q4,11,November,14,Tuesday,False
267541,25495,61,2022-02-28,42,2022,Q1,2,February,28,Monday,False
267542,8096,97,2023-02-14,30,2023,Q1,2,February,14,Tuesday,False
267543,38564,29,2020-04-29,29,2020,Q2,4,April,29,Wednesday,False
267544,31173,33,2021-11-20,28,2021,Q4,11,November,20,Saturday,True
267545,34106,66,2020-01-29,30,2020,Q1,1,January,29,Wednesday,False
267546,18690,74,2020-11-17,47,2020,Q4,11,November,17,Tuesday,False
267547,32862,47,2023-10-12,36,2023,Q4,10,October,12,Thursday,False
267548,43419,41,2022-01-04,42,2022,Q1,1,January,4,Tuesday,False
267549,26171,15,2022-08-19,31,2022,Q3,8,August,19,Friday,False
267550,18874,18,2023-06-26,8,2023,Q2,6,June,26,Monday,False
267551,41008,1,2023-11-26,36,2023,Q4,11,November,26,Sunday,True
267552,38081,88,2021-03-18,49,2021,Q1,3,March,18,Thursday,False
267553,27189,34,2021-10-26,23,2021,Q4,10,October,26,Tuesday,False
267554,23729,82,2022-09-09,11,2022,Q3,9,September,9,Friday,False
267555,35229,90,2020-08-03,10,2020,Q3,8,August,3,Monday,False
267556,3538,14,2020-02-22,46,2020,Q1,2,February,22,Saturday,True
267557,39322,18,2020-08-19,20,2020,Q3,8,August,19,Wednesday,False
267558,15857,41,2022-07-31,1,2022,Q3,7,July,31,Sunday,True
267559,14817,59,2023-12-06,41,2023,Q4,12,December,6,Wednesday,False
267560,30685,10,2022-01-25,20,2022,Q1,1,January,25,Tuesday,False
267561,2003,40,2023-07-26,37,2023,Q3,7,July,26,Wednesday,False
267562,43800,24,2023-07-18,34,2023,Q3,7,July,18,Tuesday,False
267563,49624,2,2023-11-19,9,2023,Q4,11,November,19,Sunday,True
267564,11894,35,2021-05-30,48,2021,Q2,5,May,30,Sunday,True
267565,10972,70,2022-08-19,13,2022,Q3,8,August,19,Friday,False
267566,35416,70,2022-01-10,36,2022,Q1,1,January,10,Monday,False
267567,35163,59,2020-07-02,46,2020,Q3,7,July,2,Thursday,False
267568,13851,33,2021-07-10,5,2021,Q3,7,July,10,Saturday,True
267569,46714,28,2023-09-10,26,2023,Q3,9,September,10,Sunday,True
267570,44083,78,2023-02-15,25,2023,Q1,2,February,15,Wednesday,False
267571,5893,100,2022-09-07,13,2022,Q3,9,September,7,Wednesday,False
267572,11300,25,2023-04-28,18,2023,Q2,4,April,28,Friday,False
267573,32260,15,2020-04-29,34,2020,Q2,4,April,29,Wednesday,False
267574,26659,69,2020-05-17,50,2020,Q2,5,May,17,Sunday,True
267575,16735,8,2022-04-21,1,2022,Q2,4,April,21,Thursday,False
267576,35969,78,2021-07-12,28,2021,Q3,7,July,12,Monday,False
267577,17582,36,2020-09-03,24,2020,Q3,9,September,3,Thursday,False
267578,31884,88,2021-06-22,44,2021,Q2,6,June,22,Tuesday,False
267579,42775,31,2020-09-17,10,2020,Q3,9,September,17,Thursday,False
267580,23551,37,2022-11-30,50,2022,Q4,11,November,30,Wednesday,False
267581,15816,72,2023-09-20,19,2023,Q3,9,September,20,Wednesday,False
267582,25990,99,2020-03-19,39,2020,Q1,3,March,19,Thursday,False
267583,32470,1,2023-12-17,3,2023,Q4,12,December,17,Sunday,True
267584,48553,22,2023-10-01,23,2023,Q4,10,October,1,Sunday,True
267585,47890,40,2020-03-25,23,2020,Q1,3,March,25,Wednesday,False
267586,25638,6,2023-05-08,13,2023,Q2,5,May,8,Monday,False
267587,8782,50,2020-11-12,21,2020,Q4,11,November,12,Thursday,False
267588,5848,98,2021-08-03,22,2021,Q3,8,August,3,Tuesday,False
267589,14732,92,2022-09-09,12,2022,Q3,9,September,9,Friday,False
267590,9639,10,2023-07-01,7,2023,Q3,7,July,1,Saturday,True
267591,45765,60,2022-02-12,28,2022,Q1,2,February,12,Saturday,True
267592,37516,5,2021-07-26,40,2021,Q3,7,July,26,Monday,False
267593,27719,8,2020-03-12,18,2020,Q1,3,March,12,Thursday,False
267594,37080,37,2020-10-18,23,2020,Q4,10,October,18,Sunday,True
267595,27026,19,2022-04-27,43,2022,Q2,4,April,27,Wednesday,False
267596,36979,49,2021-05-26,30,2021,Q2,5,May,26,Wednesday,False
267597,574,55,2022-06-27,14,2022,Q2,6,June,27,Monday,False
267598,47339,46,2022-01-11,16,2022,Q1,1,January,11,Tuesday,False
267599,16686,35,2020-12-23,38,2020,Q4,12,December,23,Wednesday,False
267600,927,91,2023-04-23,18,2023,Q2,4,April,23,Sunday,True
267601,29217,69,2022-02-07,34,2022,Q1,2,February,7,Monday,False
267602,28866,15,2023-10-31,5,2023,Q4,10,October,31,Tuesday,False
267603,14415,12,2020-09-08,15,2020,Q3,9,September,8,Tuesday,False
267604,3935,62,2022-06-16,11,2022,Q2,6,June,16,Thursday,False
267605,7354,69,2020-05-26,27,2020,Q2,5,May,26,Tuesday,False
267606,29648,84,2021-02-28,46,2021,Q1,2,February,28,Sunday,True
267607,21992,50,2022-04-23,37,2022,Q2,4,April,23,Saturday,True
267608,24742,20,2021-08-10,11,2021,Q3,8,August,10,Tuesday,False
267609,15536,50,2022-09-05,14,2022,Q3,9,September,5,Monday,False
267610,25034,16,2023-09-22,49,2023,Q3,9,September,22,Friday,False
267611,1788,43,2020-02-05,9,2020,Q1,2,February,5,Wednesday,False
267612,43606,9,2020-11-15,28,2020,Q4,11,November,15,Sunday,True
267613,43943,86,2023-07-03,9,2023,Q3,7,July,3,Monday,False
267614,31539,53,2023-06-27,33,2023,Q2,6,June,27,Tuesday,False
267615,39041,93,2020-06-23,6,2020,Q2,6,June,23,Tuesday,False
267616,23952,40,2022-04-03,47,2022,Q2,4,April,3,Sunday,True
267617,49475,50,2020-05-21,4,2020,Q2,5,May,21,Thursday,False
267618,34820,28,2022-09-29,15,2022,Q3,9,September,29,Thursday,False
267619,11674,12,2021-04-22,37,2021,Q2,4,April,22,Thursday,False
267620,26184,80,2020-07-18,27,2020,Q3,7,July,18,Saturday,True
267621,23168,26,2020-02-10,47,2020,Q1,2,February,10,Monday,False
267622,24842,5,2021-06-03,27,2021,Q2,6,June,3,Thursday,False
267623,33269,93,2023-08-02,30,2023,Q3,8,August,2,Wednesday,False
267624,40080,59,2022-05-29,32,2022,Q2,5,May,29,Sunday,True
267625,39447,38,2021-02-26,41,2021,Q1,2,February,26,Friday,False
267626,36760,51,2020-06-14,35,2020,Q2,6,June,14,Sunday,True
267627,41764,28,2020-09-07,3,2020,Q3,9,September,7,Monday,False
267628,32020,9,2022-02-22,23,2022,Q1,2,February,22,Tuesday,False
267629,41422,3,2023-03-07,21,2023,Q1,3,March,7,Tuesday,False
267630,17057,69,2020-09-12,3,2020,Q3,9,September,12,Saturday,True
267631,38221,12,2021-01-08,19,2021,Q1,1,January,8,Friday,False
267632,29487,84,2022-08-30,9,2022,Q3,8,August,30,Tuesday,False
267633,16785,33,2023-07-21,2,2023,Q3,7,July,21,Friday,False
267634,25419,58,2022-03-11,50,2022,Q1,3,March,11,Friday,False
267635,15569,87,2021-03-17,7,2021,Q1,3,March,17,Wednesday,False
267636,40976,94,2023-03-22,5,2023,Q1,3,March,22,Wednesday,False
267637,27934,81,2022-06-07,43,2022,Q2,6,June,7,Tuesday,False
267638,38792,43,2021-03-04,41,2021,Q1,3,March,4,Thursday,False
267639,24176,3,2022-08-02,42,2022,Q3,8,August,2,Tuesday,False
267640,33063,38,2022-12-12,30,2022,Q4,12,December,12,Monday,False
267641,47799,10,2021-06-28,30,2021,Q2,6,June,28,Monday,False
267642,27720,49,2023-05-06,36,2023,Q2,5,May,6,Saturday,True
267643,40692,34,2021-10-04,4,2021,Q4,10,October,4,Monday,False
267644,28993,24,2023-09-22,1,2023,Q3,9,September,22,Friday,False
267645,43553,82,2020-01-26,47,2020,Q1,1,January,26,Sunday,True
267646,43739,33,2020-11-22,12,2020,Q4,11,November,22,Sunday,True
267647,15047,29,2022-09-11,44,2022,Q3,9,September,11,Sunday,True
267648,13957,6,2022-09-02,29,2022,Q3,9,September,2,Friday,False
267649,37172,16,2022-10-09,30,2022,Q4,10,October,9,Sunday,True
267650,3209,99,2022-11-22,49,2022,Q4,11,November,22,Tuesday,False
267651,36409,88,2023-08-09,8,2023,Q3,8,August,9,Wednesday,False
267652,8059,6,2020-05-06,32,2020,Q2,5,May,6,Wednesday,False
267653,47420,10,2022-02-26,9,2022,Q1,2,February,26,Saturday,True
267654,42471,50,2021-07-01,50,2021,Q3,7,July,1,Thursday,False
267655,1099,32,2020-06-03,49,2020,Q2,6,June,3,Wednesday,False
267656,34076,72,2023-01-18,36,2023,Q1,1,January,18,Wednesday,False
267657,12923,2,2020-11-22,24,2020,Q4,11,November,22,Sunday,True
267658,7827,4,2022-01-13,25,2022,Q1,1,January,13,Thursday,False
267659,27979,59,2022-12-30,45,2022,Q4,12,December,30,Friday,False
267660,7569,81,2022-11-02,40,2022,Q4,11,November,2,Wednesday,False
267661,2185,26,2022-10-03,32,2022,Q4,10,October,3,Monday,False
267662,49170,41,2021-06-27,27,2021,Q2,6,June,27,Sunday,True
267663,36084,83,2022-01-25,20,2022,Q1,1,January,25,Tuesday,False
267664,16268,29,2023-11-19,28,2023,Q4,11,November,19,Sunday,True
267665,36879,69,2020-11-27,50,2020,Q4,11,November,27,Friday,False
267666,4911,63,2021-05-27,8,2021,Q2,5,May,27,Thursday,False
267667,41829,100,2023-01-17,43,2023,Q1,1,January,17,Tuesday,False
267668,34998,46,2022-09-27,6,2022,Q3,9,September,27,Tuesday,False
267669,9436,69,2022-01-20,48,2022,Q1,1,January,20,Thursday,False
267670,35101,60,2022-02-25,6,2022,Q1,2,February,25,Friday,False
267671,8298,71,2022-03-23,10,2022,Q1,3,March,23,Wednesday,False
267672,48215,2,2021-02-11,8,2021,Q1,2,February,11,Thursday,False
267673,22343,99,2023-07-25,21,2023,Q3,7,July,25,Tuesday,False
267674,4072,49,2022-12-08,11,2022,Q4,12,December,8,Thursday,False
267675,5946,90,2020-09-26,5,2020,Q3,9,September,26,Saturday,True
267676,11106,37,2022-10-27,10,2022,Q4,10,October,27,Thursday,False
267677,14153,94,2023-10-30,3,2023,Q4,10,October,30,Monday,False
267678,40232,89,2022-08-25,14,2022,Q3,8,August,25,Thursday,False
267679,26338,96,2023-03-19,6,2023,Q1,3,March,19,Sunday,True
267680,17768,54,2022-05-08,22,2022,Q2,5,May,8,Sunday,True
267681,26431,18,2022-06-26,39,2022,Q2,6,June,26,Sunday,True
267682,14383,28,2023-11-18,15,2023,Q4,11,November,18,Saturday,True
267683,25727,35,2021-11-13,8,2021,Q4,11,November,13,Saturday,True
267684,26822,4,2023-06-10,45,2023,Q2,6,June,10,Saturday,True
267685,2961,21,2021-07-27,1,2021,Q3,7,July,27,Tuesday,False
267686,14971,57,2020-09-19,5,2020,Q3,9,September,19,Saturday,True
267687,47827,45,2022-12-23,31,2022,Q4,12,December,23,Friday,False
267688,12927,18,2020-03-20,28,2020,Q1,3,March,20,Friday,False
267689,38737,3,2020-12-18,14,2020,Q4,12,December,18,Friday,False
267690,44394,19,2022-06-28,18,2022,Q2,6,June,28,Tuesday,False
267691,48622,50,2023-04-02,9,2023,Q2,4,April,2,Sunday,True
267692,36740,65,2022-11-14,9,2022,Q4,11,November,14,Monday,False
267693,19640,4,2023-08-19,19,2023,Q3,8,August,19,Saturday,True
267694,47749,34,2021-02-21,8,2021,Q1,2,February,21,Sunday,True
267695,17928,7,2023-07-29,21,2023,Q3,7,July,29,Saturday,True
267696,268,48,2021-10-23,50,2021,Q4,10,October,23,Saturday,True
267697,37632,77,2023-09-10,38,2023,Q3,9,September,10,Sunday,True
267698,39621,10,2020-01-27,50,2020,Q1,1,January,27,Monday,False
267699,4998,88,2023-12-07,3,2023,Q4,12,December,7,Thursday,False
267700,3848,98,2023-04-10,5,2023,Q2,4,April,10,Monday,False
267701,4638,62,2023-06-30,27,2023,Q2,6,June,30,Friday,False
267702,16522,100,2021-05-18,1,2021,Q2,5,May,18,Tuesday,False
267703,44969,53,2022-12-11,10,2022,Q4,12,December,11,Sunday,True
267704,37212,97,2020-05-04,44,2020,Q2,5,May,4,Monday,False
267705,34226,55,2020-08-23,37,2020,Q3,8,August,23,Sunday,True
267706,15479,58,2022-05-13,4,2022,Q2,5,May,13,Friday,False
267707,6092,3,2022-06-28,35,2022,Q2,6,June,28,Tuesday,False
267708,18516,32,2021-06-26,15,2021,Q2,6,June,26,Saturday,True
267709,9276,100,2023-03-02,32,2023,Q1,3,March,2,Thursday,False
267710,35047,61,2020-11-01,28,2020,Q4,11,November,1,Sunday,True
267711,2527,92,2021-12-13,32,2021,Q4,12,December,13,Monday,False
267712,15400,40,2020-07-21,9,2020,Q3,7,July,21,Tuesday,False
267713,33274,69,2022-04-17,43,2022,Q2,4,April,17,Sunday,True
267714,30638,37,2021-06-15,35,2021,Q2,6,June,15,Tuesday,False
267715,47534,7,2020-03-30,9,2020,Q1,3,March,30,Monday,False
267716,8438,68,2023-05-05,3,2023,Q2,5,May,5,Friday,False
267717,39851,54,2022-05-09,37,2022,Q2,5,May,9,Monday,False
267718,43655,78,2022-11-15,3,2022,Q4,11,November,15,Tuesday,False
267719,16174,41,2023-04-19,19,2023,Q2,4,April,19,Wednesday,False
267720,22820,43,2022-12-17,8,2022,Q4,12,December,17,Saturday,True
267721,11996,98,2020-06-12,9,2020,Q2,6,June,12,Friday,False
267722,41962,51,2023-07-19,6,2023,Q3,7,July,19,Wednesday,False
267723,33718,4,2023-04-27,24,2023,Q2,4,April,27,Thursday,False
267724,18297,46,2023-07-20,46,2023,Q3,7,July,20,Thursday,False
267725,32139,52,2020-12-28,16,2020,Q4,12,December,28,Monday,False
267726,35884,20,2022-06-09,1,2022,Q2,6,June,9,Thursday,False
267727,27180,13,2021-07-25,36,2021,Q3,7,July,25,Sunday,True
267728,109,46,2022-06-09,47,2022,Q2,6,June,9,Thursday,False
267729,46004,54,2021-05-21,5,2021,Q2,5,May,21,Friday,False
267730,7637,59,2021-05-30,35,2021,Q2,5,May,30,Sunday,True
267731,14547,66,2023-05-29,39,2023,Q2,5,May,29,Monday,False
267732,34125,71,2021-07-30,5,2021,Q3,7,July,30,Friday,False
267733,20259,46,2021-12-04,6,2021,Q4,12,December,4,Saturday,True
267734,38095,46,2023-06-16,26,2023,Q2,6,June,16,Friday,False
267735,48952,6,2023-12-07,18,2023,Q4,12,December,7,Thursday,False
267736,19827,57,2022-03-26,43,2022,Q1,3,March,26,Saturday,True
267737,31715,16,2023-11-05,45,2023,Q4,11,November,5,Sunday,True
267738,37265,73,2021-02-11,24,2021,Q1,2,February,11,Thursday,False
267739,2419,14,2020-03-08,35,2020,Q1,3,March,8,Sunday,True
267740,34559,1,2021-03-13,3,2021,Q1,3,March,13,Saturday,True
267741,45673,100,2020-09-18,27,2020,Q3,9,September,18,Friday,False
267742,37713,56,2021-06-12,29,2021,Q2,6,June,12,Saturday,True
267743,27835,67,2022-01-18,17,2022,Q1,1,January,18,Tuesday,False
267744,40584,60,2022-07-30,23,2022,Q3,7,July,30,Saturday,True
267745,8914,40,2020-03-12,47,2020,Q1,3,March,12,Thursday,False
267746,21226,42,2020-01-21,10,2020,Q1,1,January,21,Tuesday,False
267747,11351,98,2023-11-29,41,2023,Q4,11,November,29,Wednesday,False
267748,19619,32,2021-10-12,24,2021,Q4,10,October,12,Tuesday,False
267749,41290,62,2021-01-27,7,2021,Q1,1,January,27,Wednesday,False
267750,23254,100,2022-08-29,14,2022,Q3,8,August,29,Monday,False
267751,15062,61,2022-06-09,30,2022,Q2,6,June,9,Thursday,False
267752,49829,27,2022-02-24,48,2022,Q1,2,February,24,Thursday,False
267753,29122,98,2021-03-16,31,2021,Q1,3,March,16,Tuesday,False
267754,46164,40,2020-03-20,31,2020,Q1,3,March,20,Friday,False
267755,12293,44,2023-01-25,21,2023,Q1,1,January,25,Wednesday,False
267756,6283,43,2021-10-28,6,2021,Q4,10,October,28,Thursday,False
267757,17929,62,2022-10-05,15,2022,Q4,10,October,5,Wednesday,False
267758,20100,78,2021-01-03,35,2021,Q1,1,January,3,Sunday,True
267759,37846,21,2023-05-09,7,2023,Q2,5,May,9,Tuesday,False
267760,49336,37,2023-05-14,36,2023,Q2,5,May,14,Sunday,True
267761,21488,84,2020-08-26,12,2020,Q3,8,August,26,Wednesday,False
267762,32158,80,2022-04-24,47,2022,Q2,4,April,24,Sunday,True
267763,8786,62,2022-12-08,42,2022,Q4,12,December,8,Thursday,False
267764,22193,37,2023-04-19,30,2023,Q2,4,April,19,Wednesday,False
267765,27901,53,2022-06-27,28,2022,Q2,6,June,27,Monday,False
267766,11193,59,2020-02-08,5,2020,Q1,2,February,8,Saturday,True
267767,36154,52,2023-06-13,44,2023,Q2,6,June,13,Tuesday,False
267768,12313,52,2020-01-10,35,2020,Q1,1,January,10,Friday,False
267769,36443,26,2020-09-24,46,2020,Q3,9,September,24,Thursday,False
267770,6144,54,2020-10-05,50,2020,Q4,10,October,5,Monday,False
267771,9710,88,2022-06-15,32,2022,Q2,6,June,15,Wednesday,False
267772,41381,85,2021-10-11,20,2021,Q4,10,October,11,Monday,False
267773,9619,12,2023-06-21,41,2023,Q2,6,June,21,Wednesday,False
267774,42027,90,2023-11-08,28,2023,Q4,11,November,8,Wednesday,False
267775,44393,51,2021-08-09,43,2021,Q3,8,August,9,Monday,False
267776,9929,42,2023-11-14,25,2023,Q4,11,November,14,Tuesday,False
267777,16728,97,2020-09-19,48,2020,Q3,9,September,19,Saturday,True
267778,3690,91,2022-09-22,16,2022,Q3,9,September,22,Thursday,False
267779,19482,22,2020-02-29,26,2020,Q1,2,February,29,Saturday,True
267780,29037,84,2021-04-30,48,2021,Q2,4,April,30,Friday,False
267781,29856,9,2023-11-01,12,2023,Q4,11,November,1,Wednesday,False
267782,44918,45,2021-01-18,1,2021,Q1,1,January,18,Monday,False
267783,4880,40,2021-11-27,20,2021,Q4,11,November,27,Saturday,True
267784,2039,92,2022-09-10,42,2022,Q3,9,September,10,Saturday,True
267785,30176,31,2022-03-28,22,2022,Q1,3,March,28,Monday,False
267786,12781,32,2023-03-29,13,2023,Q1,3,March,29,Wednesday,False
267787,19836,3,2022-03-26,8,2022,Q1,3,March,26,Saturday,True
267788,8519,87,2023-04-19,22,2023,Q2,4,April,19,Wednesday,False
267789,16354,46,2020-03-14,50,2020,Q1,3,March,14,Saturday,True
267790,43162,22,2020-01-06,49,2020,Q1,1,January,6,Monday,False
267791,17112,95,2023-09-08,10,2023,Q3,9,September,8,Friday,False
267792,15784,92,2023-12-16,43,2023,Q4,12,December,16,Saturday,True
267793,29311,1,2020-05-27,5,2020,Q2,5,May,27,Wednesday,False
267794,26940,64,2021-10-07,10,2021,Q4,10,October,7,Thursday,False
267795,42546,37,2022-06-23,30,2022,Q2,6,June,23,Thursday,False
267796,6655,18,2023-06-02,20,2023,Q2,6,June,2,Friday,False
267797,20514,7,2023-08-24,28,2023,Q3,8,August,24,Thursday,False
267798,28083,54,2021-05-26,9,2021,Q2,5,May,26,Wednesday,False
267799,2332,47,2021-05-27,10,2021,Q2,5,May,27,Thursday,False
267800,21964,18,2020-08-02,14,2020,Q3,8,August,2,Sunday,True
267801,17025,7,2022-09-05,22,2022,Q3,9,September,5,Monday,False
267802,49950,34,2021-05-05,10,2021,Q2,5,May,5,Wednesday,False
267803,47297,49,2022-07-11,34,2022,Q3,7,July,11,Monday,False
267804,10276,64,2021-01-30,3,2021,Q1,1,January,30,Saturday,True
267805,46749,64,2020-06-07,12,2020,Q2,6,June,7,Sunday,True
267806,1868,97,2021-12-17,22,2021,Q4,12,December,17,Friday,False
267807,29715,89,2022-07-28,38,2022,Q3,7,July,28,Thursday,False
267808,49889,30,2020-07-25,7,2020,Q3,7,July,25,Saturday,True
267809,22840,74,2023-07-04,34,2023,Q3,7,July,4,Tuesday,False
267810,36183,62,2022-04-30,23,2022,Q2,4,April,30,Saturday,True
267811,46359,73,2021-11-05,1,2021,Q4,11,November,5,Friday,False
267812,35318,19,2023-06-09,4,2023,Q2,6,June,9,Friday,False
267813,11425,62,2023-03-12,30,2023,Q1,3,March,12,Sunday,True
267814,12471,80,2023-09-13,11,2023,Q3,9,September,13,Wednesday,False
267815,32478,85,2020-02-01,14,2020,Q1,2,February,1,Saturday,True
267816,12415,56,2021-12-10,43,2021,Q4,12,December,10,Friday,False
267817,21764,63,2020-12-31,49,2020,Q4,12,December,31,Thursday,False
267818,49011,60,2022-05-28,17,2022,Q2,5,May,28,Saturday,True
267819,37543,89,2022-04-19,10,2022,Q2,4,April,19,Tuesday,False
267820,23741,14,2021-07-05,47,2021,Q3,7,July,5,Monday,False
267821,16614,71,2020-06-30,31,2020,Q2,6,June,30,Tuesday,False
267822,29463,4,2020-11-26,31,2020,Q4,11,November,26,Thursday,False
267823,46070,68,2021-08-11,17,2021,Q3,8,August,11,Wednesday,False
267824,9715,72,2023-07-06,50,2023,Q3,7,July,6,Thursday,False
267825,11736,82,2022-04-23,19,2022,Q2,4,April,23,Saturday,True
267826,42712,90,2022-09-07,48,2022,Q3,9,September,7,Wednesday,False
267827,9698,25,2021-06-16,9,2021,Q2,6,June,16,Wednesday,False
267828,48294,38,2022-12-03,25,2022,Q4,12,December,3,Saturday,True
267829,43813,28,2021-07-12,20,2021,Q3,7,July,12,Monday,False
267830,149,41,2021-04-05,8,2021,Q2,4,April,5,Monday,False
267831,30430,95,2023-06-11,29,2023,Q2,6,June,11,Sunday,True
267832,45624,63,2022-08-01,39,2022,Q3,8,August,1,Monday,False
267833,27084,21,2022-04-30,44,2022,Q2,4,April,30,Saturday,True
267834,13172,45,2021-01-08,43,2021,Q1,1,January,8,Friday,False
267835,45645,97,2022-04-01,20,2022,Q2,4,April,1,Friday,False
267836,5514,26,2023-12-03,41,2023,Q4,12,December,3,Sunday,True
267837,4778,8,2023-01-14,11,2023,Q1,1,January,14,Saturday,True
267838,30566,86,2021-08-10,38,2021,Q3,8,August,10,Tuesday,False
